order_id,date,customer_id,product_id,quantity,unit_price,unit_cost,discount
O00642,2024-03-10,C029,P03,6,1200,760,0.0
O01088,2024-03-10,C025,P09,1,2200,1430,0.0
O01151,2024-03-10,C002,P04,4,1600,1040,0.0
O01748,2024-03-10,C011,P08,1,900,520,0.0
O02040,2024-03-10,C008,P01,10,500,330,0.0
O01224,2024-03-11,C006,P13,4,3200,2080,0.0
O02062,2024-03-11,C024,P01,1,500,330,0.0
O02513,2024-03-11,C038,P06,4,2400,1560,0.0
O00219,2024-03-12,C035,P03,4,1200,760,0.0
O00991,2024-03-12,C001,P13,8,3200,2080,0.05
O02071,2024-03-12,C015,P11,3,4500,3150,0.0
O00830,2024-03-13,C020,P11,2,4500,3150,0.0
O01120,2024-03-13,C002,P01,6,500,330,0.0
O01420,2024-03-13,C033,P08,5,900,520,0.05
O01868,2024-03-13,C009,P04,1,1600,1040,0.0
O00140,2024-03-14,C034,P05,2,3500,2300,0.0
O01818,2024-03-14,C012,P13,1,3200,2080,0.0
O02964,2024-03-14,C032,P11,8,4500,3150,0.0
O00551,2024-03-15,C004,P05,2,3500,2300,0.0
O01496,2024-03-15,C001,P06,6,2400,1560,0.1
O01580,2024-03-15,C023,P07,6,4200,2900,0.0
O02296,2024-03-15,C033,P08,1,900,520,0.1
O02536,2024-03-15,C007,P02,3,2800,1850,0.0
O00580,2024-03-16,C015,P10,1,1800,1080,0.0
O00103,2024-03-17,C026,P05,1,3500,2300,0.05
O01136,2024-03-17,C028,P08,1,900,520,0.0
O02909,2024-03-17,C025,P10,1,1800,1080,0.0
O02966,2024-03-17,C012,P01,1,500,330,0.0
O01418,2024-03-18,C040,P09,3,2200,1430,0.05
O01526,2024-03-18,C022,P09,2,2200,1430,0.0
O00017,2024-03-19,C030,P03,2,1200,760,0.0
O00591,2024-03-19,C038,P09,1,2200,1430,0.0
O00831,2024-03-19,C024,P03,8,1200,760,0.0
O01611,2024-03-19,C004,P01,2,500,330,0.05
O02121,2024-03-19,C034,P08,3,900,520,0.1
O01898,2024-03-20,C029,P07,3,4200,2900,0.0
O00984,2024-03-21,C037,P04,2,1600,1040,0.05
O01186,2024-03-21,C028,P01,1,500,330,0.0
O00502,2024-03-22,C029,P08,2,900,520,0.0
O02687,2024-03-22,C035,P08,1,900,520,0.0
O01094,2024-03-23,C019,P11,8,4500,3150,0.05
O01499,2024-03-23,C021,P08,1,900,520,0.05
O02698,2024-03-23,C026,P03,2,1200,760,0.05
O02823,2024-03-23,C010,P11,4,4500,3150,0.0
O00740,2024-03-24,C026,P02,5,2800,1850,0.0
O01316,2024-03-24,C006,P05,1,3500,2300,0.0
O01494,2024-03-24,C008,P02,1,2800,1850,0.0
O01030,2024-03-25,C017,P10,2,1800,1080,0.05
O01203,2024-03-25,C019,P01,2,500,330,0.0
O01724,2024-03-25,C035,P03,1,1200,760,0.0
O02011,2024-03-25,C006,P13,4,3200,2080,0.0
O02214,2024-03-25,C025,P01,2,500,330,0.0
O01333,2024-03-26,C036,P05,8,3500,2300,0.05
O02195,2024-03-27,C002,P06,3,2400,1560,0.0
O02360,2024-03-27,C030,P08,2,900,520,0.1
O00209,2024-03-28,C032,P03,2,1200,760,0.05
O01650,2024-03-28,C038,P04,2,1600,1040,0.0
O01767,2024-03-28,C030,P13,4,3200,2080,0.05
O02692,2024-03-28,C023,P08,2,900,520,0.1
O02796,2024-03-28,C025,P08,3,900,520,0.0
O02852,2024-03-28,C015,P04,2,1600,1040,0.0
O01245,2024-03-29,C021,P11,8,4500,3150,0.0
O02718,2024-03-29,C010,P06,1,2400,1560,0.05
O02855,2024-03-29,C005,P08,1,900,520,0.0
O01068,2024-03-30,C001,P08,4,900,520,0.0
O02695,2024-03-31,C016,P04,2,1600,1040,0.0
O02922,2024-03-31,C025,P01,6,500,330,0.0
O02917,2024-04-01,C025,P11,1,4500,3150,0.0
O02363,2024-04-02,C036,P08,4,900,520,0.1
O01598,2024-04-03,C025,P06,1,2400,1560,0.05
O01883,2024-04-03,C026,P08,3,900,520,0.0
O01959,2024-04-03,C008,P01,10,500,330,0.0
O00571,2024-04-04,C033,P03,2,1200,760,0.0
O00824,2024-04-04,C037,P03,2,1200,760,0.1
O01023,2024-04-04,C001,P08,3,900,520,0.05
O02743,2024-04-04,C007,P08,2,900,520,0.0
O00086,2024-04-05,C018,P11,10,4500,3150,0.0
O01427,2024-04-05,C012,P01,1,500,330,0.0
O01892,2024-04-05,C034,P01,2,500,330,0.0
O02861,2024-04-05,C036,P06,5,2400,1560,0.05
O02955,2024-04-05,C028,P06,8,2400,1560,0.1
O00835,2024-04-06,C010,P13,1,3200,2080,0.0
O00876,2024-04-06,C004,P08,1,900,520,0.0
O01133,2024-04-06,C014,P06,8,2400,1560,0.0
O01185,2024-04-06,C017,P03,2,1200,760,0.0
O01351,2024-04-06,C034,P11,4,4500,3150,0.0
O01644,2024-04-06,C016,P04,1,1600,1040,0.0
O01679,2024-04-06,C036,P01,1,500,330,0.05
O02591,2024-04-06,C021,P05,1,3500,2300,0.1
O02956,2024-04-06,C036,P03,2,1200,760,0.0
O02490,2024-04-07,C029,P01,5,500,330,0.05
O00254,2024-04-08,C023,P11,8,4500,3150,0.05
O01561,2024-04-08,C035,P06,3,2400,1560,0.05
O01811,2024-04-08,C004,P08,6,900,520,0.05
O02167,2024-04-08,C023,P13,1,3200,2080,0.0
O02246,2024-04-08,C001,P13,5,3200,2080,0.05
O00476,2024-04-09,C007,P10,1,1800,1080,0.05
O00723,2024-04-09,C025,P11,6,4500,3150,0.0
O02904,2024-04-09,C002,P08,2,900,520,0.0
O00402,2024-04-10,C040,P03,4,1200,760,0.05
O00744,2024-04-10,C034,P05,8,3500,2300,0.0
O02531,2024-04-10,C007,P08,1,900,520,0.0
O00630,2024-04-11,C031,P09,1,2200,1430,0.0
O00732,2024-04-11,C012,P01,2,500,330,0.0
O01716,2024-04-11,C040,P03,6,1200,760,0.1
O00978,2024-04-12,C013,P07,2,4200,2900,0.0
O01343,2024-04-12,C014,P02,3,2800,1850,0.0
O01902,2024-04-12,C002,P08,5,900,520,0.0
O01907,2024-04-12,C009,P05,1,3500,2300,0.05
O02427,2024-04-12,C003,P06,1,2400,1560,0.05
O00197,2024-04-13,C012,P06,1,2400,1560,0.0
O01066,2024-04-13,C004,P11,1,4500,3150,0.0
O01515,2024-04-13,C033,P06,2,2400,1560,0.05
O00389,2024-04-14,C016,P06,2,2400,1560,0.0
O00482,2024-04-14,C028,P01,3,500,330,0.0
O01711,2024-04-14,C030,P01,1,500,330,0.0
O01929,2024-04-14,C040,P05,2,3500,2300,0.0
O02560,2024-04-14,C007,P11,1,4500,3150,0.05
O02804,2024-04-14,C036,P12,1,8000,5600,0.1
O00484,2024-04-15,C005,P08,3,900,520,0.0
O00710,2024-04-15,C028,P03,1,1200,760,0.0
O00286,2024-04-16,C028,P08,1,900,520,0.0
O01996,2024-04-16,C018,P05,2,3500,2300,0.0
O02222,2024-04-16,C037,P10,5,1800,1080,0.0
O02417,2024-04-16,C014,P11,2,4500,3150,0.0
O00273,2024-04-17,C036,P01,3,500,330,0.0
O00554,2024-04-17,C034,P10,8,1800,1080,0.0
O00776,2024-04-17,C020,P01,1,500,330,0.0
O01447,2024-04-17,C019,P07,2,4200,2900,0.0
O02250,2024-04-17,C028,P01,2,500,330,0.05
O02891,2024-04-17,C021,P03,2,1200,760,0.0
O02273,2024-04-18,C027,P13,2,3200,2080,0.0
O02282,2024-04-18,C023,P09,5,2200,1430,0.0
O02728,2024-04-19,C011,P09,4,2200,1430,0.0
O02755,2024-04-19,C032,P08,2,900,520,0.0
O02818,2024-04-19,C035,P08,5,900,520,0.0
O02974,2024-04-19,C037,P08,4,900,520,0.05
O00238,2024-04-20,C027,P09,2,2200,1430,0.05
O00501,2024-04-20,C039,P01,4,500,330,0.0
O01513,2024-04-20,C036,P08,3,900,520,0.0
O01686,2024-04-20,C038,P09,2,2200,1430,0.05
O02837,2024-04-20,C011,P13,3,3200,2080,0.05
O01097,2024-04-21,C011,P13,5,3200,2080,0.0
O01789,2024-04-21,C010,P01,2,500,330,0.0
O02399,2024-04-21,C027,P01,1,500,330,0.05
O00791,2024-04-22,C030,P13,3,3200,2080,0.05
O01064,2024-04-23,C039,P01,1,500,330,0.0
O02026,2024-04-23,C009,P10,2,1800,1080,0.0
O02484,2024-04-23,C025,P06,4,2400,1560,0.05
O00337,2024-04-24,C019,P06,1,2400,1560,0.05
O00483,2024-04-24,C030,P10,1,1800,1080,0.0
O01049,2024-04-24,C020,P06,2,2400,1560,0.1
O02421,2024-04-24,C009,P03,1,1200,760,0.05
O00079,2024-04-25,C036,P02,8,2800,1850,0.05
O00459,2024-04-25,C013,P10,3,1800,1080,0.0
O00726,2024-04-25,C021,P13,8,3200,2080,0.05
O00833,2024-04-25,C015,P01,6,500,330,0.05
O01174,2024-04-25,C032,P08,5,900,520,0.0
O00224,2024-04-26,C001,P04,4,1600,1040,0.0
O00278,2024-04-26,C040,P08,8,900,520,0.0
O01335,2024-04-26,C031,P11,2,4500,3150,0.0
O00531,2024-04-28,C011,P05,3,3500,2300,0.0
O00570,2024-04-28,C002,P03,1,1200,760,0.1
O00993,2024-04-28,C020,P06,1,2400,1560,0.0
O01366,2024-04-28,C022,P05,2,3500,2300,0.0
O02100,2024-04-29,C011,P04,3,1600,1040,0.0
O00039,2024-04-30,C001,P05,3,3500,2300,0.05
O01201,2024-04-30,C014,P11,1,4500,3150,0.0
O02106,2024-04-30,C005,P05,10,3500,2300,0.1
O02184,2024-04-30,C006,P01,1,500,330,0.0
O00447,2024-05-01,C037,P09,1,2200,1430,0.0
O00720,2024-05-01,C035,P04,1,1600,1040,0.0
O01011,2024-05-01,C031,P06,2,2400,1560,0.0
O01261,2024-05-01,C017,P10,3,1800,1080,0.1
O01354,2024-05-01,C035,P03,6,1200,760,0.0
O01510,2024-05-01,C033,P08,2,900,520,0.0
O00218,2024-05-02,C022,P02,3,2800,1850,0.0
O00667,2024-05-02,C021,P09,4,2200,1430,0.0
O01122,2024-05-02,C010,P09,4,2200,1430,0.0
O00522,2024-05-03,C004,P12,1,8000,5600,0.0
O01153,2024-05-03,C008,P12,1,8000,5600,0.1
O02811,2024-05-03,C014,P10,2,1800,1080,0.0
O01635,2024-05-04,C003,P03,2,1200,760,0.0
O02483,2024-05-04,C036,P04,2,1600,1040,0.05
O00671,2024-05-06,C013,P13,2,3200,2080,0.0
O02494,2024-05-06,C026,P05,1,3500,2300,0.05
O01314,2024-05-07,C035,P01,5,500,330,0.0
O01849,2024-05-07,C023,P03,3,1200,760,0.0
O02076,2024-05-07,C030,P03,1,1200,760,0.0
O02511,2024-05-07,C028,P11,1,4500,3150,0.1
O02538,2024-05-07,C011,P08,4,900,520,0.0
O02581,2024-05-07,C012,P09,1,2200,1430,0.0
O00555,2024-05-08,C024,P06,1,2400,1560,0.0
O01108,2024-05-08,C013,P01,1,500,330,0.0
O01137,2024-05-08,C028,P01,3,500,330,0.1
O02115,2024-05-08,C035,P08,2,900,520,0.0
O02132,2024-05-08,C022,P09,1,2200,1430,0.0
O02433,2024-05-08,C020,P11,5,4500,3150,0.0
O00228,2024-05-09,C009,P01,1,500,330,0.0
O00465,2024-05-09,C015,P07,5,4200,2900,0.0
O02166,2024-05-09,C005,P06,8,2400,1560,0.05
O02366,2024-05-09,C011,P03,5,1200,760,0.0
O00860,2024-05-10,C022,P06,2,2400,1560,0.05
O01507,2024-05-10,C015,P01,10,500,330,0.05
O02332,2024-05-10,C025,P03,2,1200,760,0.0
O02457,2024-05-10,C016,P05,3,3500,2300,0.0
O00886,2024-05-11,C014,P06,5,2400,1560,0.0
O00997,2024-05-11,C040,P01,5,500,330,0.0
O01144,2024-05-11,C005,P03,1,1200,760,0.0
O02294,2024-05-11,C012,P10,1,1800,1080,0.0
O02489,2024-05-11,C038,P13,2,3200,2080,0.0
O00578,2024-05-12,C019,P08,2,900,520,0.1
O01682,2024-05-13,C003,P11,2,4500,3150,0.0
O01872,2024-05-13,C020,P01,2,500,330,0.0
O02877,2024-05-13,C034,P07,2,4200,2900,0.0
O00336,2024-05-14,C011,P10,1,1800,1080,0.0
O01710,2024-05-14,C007,P03,8,1200,760,0.1
O02443,2024-05-14,C013,P08,2,900,520,0.0
O02725,2024-05-14,C021,P05,3,3500,2300,0.0
O00193,2024-05-15,C029,P09,1,2200,1430,0.05
O00110,2024-05-16,C016,P10,1,1800,1080,0.0
O01042,2024-05-16,C027,P08,2,900,520,0.0
O01141,2024-05-16,C023,P13,2,3200,2080,0.0
O02839,2024-05-16,C016,P05,1,3500,2300,0.0
O00285,2024-05-17,C034,P11,1,4500,3150,0.0
O01523,2024-05-17,C033,P04,1,1600,1040,0.05
O02337,2024-05-17,C017,P12,1,8000,5600,0.0
O02819,2024-05-17,C028,P04,1,1600,1040,0.0
O00172,2024-05-18,C020,P04,2,1600,1040,0.0
O02595,2024-05-18,C009,P10,1,1800,1080,0.0
O02876,2024-05-18,C008,P01,10,500,330,0.0
O01368,2024-05-19,C004,P13,8,3200,2080,0.0
O02242,2024-05-19,C003,P10,5,1800,1080,0.0
O02458,2024-05-19,C019,P01,3,500,330,0.0
O00046,2024-05-20,C035,P09,1,2200,1430,0.0
O00335,2024-05-20,C007,P04,1,1600,1040,0.0
O02335,2024-05-20,C024,P03,1,1200,760,0.0
O00157,2024-05-21,C011,P11,4,4500,3150,0.0
O00351,2024-05-21,C004,P08,6,900,520,0.05
O01193,2024-05-21,C010,P05,2,3500,2300,0.05
O00877,2024-05-22,C020,P03,2,1200,760,0.05
O01899,2024-05-22,C023,P02,2,2800,1850,0.0
O02394,2024-05-22,C004,P01,2,500,330,0.0
O00118,2024-05-23,C037,P13,3,3200,2080,0.0
O01465,2024-05-25,C002,P08,2,900,520,0.05
O01808,2024-05-25,C022,P05,1,3500,2300,0.05
O02003,2024-05-25,C032,P03,4,1200,760,0.0
O02064,2024-05-26,C013,P04,5,1600,1040,0.05
O02285,2024-05-26,C036,P04,2,1600,1040,0.0
O00517,2024-05-27,C028,P13,2,3200,2080,0.05
O01628,2024-05-27,C003,P05,2,3500,2300,0.05
O02042,2024-05-27,C036,P01,6,500,330,0.0
O02467,2024-05-27,C009,P06,2,2400,1560,0.0
O00566,2024-05-28,C002,P01,1,500,330,0.0
O02087,2024-05-28,C019,P07,8,4200,2900,0.05
O00951,2024-05-29,C025,P10,2,1800,1080,0.0
O01402,2024-05-29,C002,P09,1,2200,1430,0.0
O02017,2024-05-29,C026,P06,5,2400,1560,0.05
O02092,2024-05-29,C026,P02,3,2800,1850,0.0
O02593,2024-05-29,C017,P08,2,900,520,0.0
O00694,2024-05-30,C029,P07,1,4200,2900,0.05
O00761,2024-05-30,C002,P08,2,900,520,0.1
O02260,2024-05-30,C022,P03,5,1200,760,0.0
O01392,2024-06-01,C025,P06,3,2400,1560,0.0
O01565,2024-06-01,C024,P01,4,500,330,0.1
O02643,2024-06-01,C017,P03,1,1200,760,0.0
O02846,2024-06-01,C010,P12,4,8000,5600,0.0
O03000,2024-06-01,C017,P01,1,500,330,0.05
O00675,2024-06-02,C014,P03,1,1200,760,0.0
O00707,2024-06-02,C014,P05,6,3500,2300,0.0
O02464,2024-06-02,C011,P02,4,2800,1850,0.0
O02590,2024-06-02,C040,P08,1,900,520,0.0
O00998,2024-06-03,C040,P05,8,3500,2300,0.0
O01425,2024-06-03,C013,P13,10,3200,2080,0.0
O01693,2024-06-03,C037,P08,2,900,520,0.0
O01968,2024-06-03,C004,P08,8,900,520,0.0
O02190,2024-06-03,C005,P04,1,1600,1040,0.05
O02685,2024-06-03,C003,P13,1,3200,2080,0.0
O02707,2024-06-03,C025,P13,3,3200,2080,0.05
O00651,2024-06-04,C036,P09,3,2200,1430,0.0
O00634,2024-06-05,C011,P08,2,900,520,0.05
O01006,2024-06-05,C019,P01,3,500,330,0.05
O02088,2024-06-05,C014,P07,6,4200,2900,0.0
O02309,2024-06-05,C005,P08,1,900,520,0.0
O02859,2024-06-05,C035,P08,2,900,520,0.1
O02881,2024-06-05,C015,P10,1,1800,1080,0.1
O01390,2024-06-06,C031,P01,3,500,330,0.1
O01578,2024-06-06,C012,P05,2,3500,2300,0.05
O02821,2024-06-06,C020,P01,3,500,330,0.0
O00911,2024-06-07,C031,P13,2,3200,2080,0.0
O01280,2024-06-08,C011,P01,1,500,330,0.1
O02034,2024-06-08,C032,P11,3,4500,3150,0.0
O00735,2024-06-09,C038,P06,3,2400,1560,0.0
O01265,2024-06-09,C038,P08,8,900,520,0.1
O02640,2024-06-10,C034,P01,6,500,330,0.0
O01702,2024-06-11,C027,P05,4,3500,2300,0.0
O00525,2024-06-12,C021,P05,1,3500,2300,0.05
O01969,2024-06-12,C007,P09,1,2200,1430,0.1
O02351,2024-06-12,C037,P06,2,2400,1560,0.1
O01396,2024-06-13,C019,P04,1,1600,1040,0.0
O02050,2024-06-13,C009,P08,3,900,520,0.0
O02410,2024-06-13,C031,P13,4,3200,2080,0.0
O02532,2024-06-13,C037,P03,1,1200,760,0.0
O02907,2024-06-13,C027,P08,10,900,520,0.0
O00883,2024-06-14,C015,P01,4,500,330,0.0
O01771,2024-06-14,C014,P06,2,2400,1560,0.0
O01984,2024-06-14,C003,P01,2,500,330,0.0
O02441,2024-06-14,C029,P05,1,3500,2300,0.0
O00341,2024-06-15,C031,P05,4,3500,2300,0.0
O00369,2024-06-15,C031,P12,2,8000,5600,0.0
O01603,2024-06-15,C034,P06,3,2400,1560,0.0
O02404,2024-06-15,C019,P08,10,900,520,0.0
O00072,2024-06-16,C009,P10,4,1800,1080,0.0
O00294,2024-06-16,C007,P02,6,2800,1850,0.05
O00319,2024-06-16,C017,P05,1,3500,2300,0.0
O00629,2024-06-16,C009,P01,1,500,330,0.05
O00904,2024-06-16,C021,P08,1,900,520,0.0
O01781,2024-06-16,C010,P09,5,2200,1430,0.0
O01884,2024-06-16,C008,P10,2,1800,1080,0.0
O01940,2024-06-16,C027,P13,1,3200,2080,0.0
O02705,2024-06-16,C013,P07,1,4200,2900,0.0
O00895,2024-06-17,C025,P12,2,8000,5600,0.0
O02081,2024-06-17,C019,P10,2,1800,1080,0.0
O02918,2024-06-17,C026,P04,1,1600,1040,0.05
O02919,2024-06-17,C024,P01,2,500,330,0.0
O00154,2024-06-18,C037,P08,2,900,520,0.0
O00332,2024-06-18,C027,P10,3,1800,1080,0.0
O01477,2024-06-18,C018,P02,3,2800,1850,0.05
O01980,2024-06-18,C032,P03,3,1200,760,0.05
O02139,2024-06-18,C014,P06,2,2400,1560,0.0
O00309,2024-06-19,C024,P08,8,900,520,0.1
O01519,2024-06-19,C001,P03,3,1200,760,0.1
O01846,2024-06-19,C040,P08,5,900,520,0.0
O02676,2024-06-19,C014,P08,2,900,520,0.0
O00260,2024-06-20,C028,P08,2,900,520,0.0
O01297,2024-06-20,C029,P04,1,1600,1040,0.0
O01918,2024-06-20,C004,P13,4,3200,2080,0.05
O02696,2024-06-20,C037,P06,5,2400,1560,0.0
O00706,2024-06-21,C016,P05,4,3500,2300,0.0
O00809,2024-06-21,C025,P12,2,8000,5600,0.0
O02896,2024-06-21,C004,P02,4,2800,1850,0.0
O00712,2024-06-22,C006,P12,1,8000,5600,0.0
O02499,2024-06-22,C006,P13,2,3200,2080,0.05
O02782,2024-06-22,C021,P02,2,2800,1850,0.0
O01117,2024-06-23,C008,P09,1,2200,1430,0.0
O01135,2024-06-23,C028,P08,6,900,520,0.0
O00026,2024-06-24,C031,P05,1,3500,2300,0.05
O00074,2024-06-24,C003,P08,2,900,520,0.05
O01385,2024-06-24,C024,P03,2,1200,760,0.0
O01965,2024-06-24,C031,P08,1,900,520,0.0
O02622,2024-06-24,C028,P05,5,3500,2300,0.0
O02540,2024-06-25,C018,P01,1,500,330,0.05
O02899,2024-06-25,C015,P04,6,1600,1040,0.0
O00245,2024-06-26,C011,P09,1,2200,1430,0.0
O01004,2024-06-26,C022,P01,1,500,330,0.05
O02241,2024-06-26,C028,P08,2,900,520,0.0
O00708,2024-06-27,C013,P08,1,900,520,0.0
O00865,2024-06-27,C003,P04,1,1600,1040,0.05
O01266,2024-06-27,C027,P09,2,2200,1430,0.0
O01464,2024-06-27,C012,P05,1,3500,2300,0.0
O01911,2024-06-27,C033,P03,2,1200,760,0.05
O02806,2024-06-27,C010,P06,3,2400,1560,0.0
O02831,2024-06-27,C005,P01,3,500,330,0.0
O02951,2024-06-27,C033,P10,4,1800,1080,0.05
O00052,2024-06-28,C009,P01,2,500,330,0.0
O00514,2024-06-28,C028,P01,3,500,330,0.05
O01977,2024-06-28,C035,P05,1,3500,2300,0.0
O02892,2024-06-28,C011,P08,1,900,520,0.0
O00040,2024-06-29,C007,P10,1,1800,1080,0.0
O00421,2024-06-29,C021,P03,1,1200,760,0.0
O02847,2024-06-29,C025,P05,3,3500,2300,0.0
O01449,2024-06-30,C019,P01,6,500,330,0.0
O02082,2024-06-30,C014,P10,5,1800,1080,0.0
O00257,2024-07-01,C010,P03,1,1200,760,0.05
O00070,2024-07-02,C017,P04,1,1600,1040,0.0
O00450,2024-07-02,C036,P01,4,500,330,0.05
O01383,2024-07-02,C031,P06,5,2400,1560,0.0
O01664,2024-07-02,C008,P03,2,1200,760,0.1
O02469,2024-07-02,C040,P03,4,1200,760,0.05
O02925,2024-07-02,C014,P05,1,3500,2300,0.0
O01254,2024-07-03,C014,P08,1,900,520,0.0
O01569,2024-07-03,C037,P09,10,2200,1430,0.0
O01639,2024-07-03,C004,P09,1,2200,1430,0.0
O02429,2024-07-03,C016,P08,4,900,520,0.0
O00221,2024-07-04,C039,P04,4,1600,1040,0.0
O01171,2024-07-04,C022,P06,3,2400,1560,0.05
O02445,2024-07-04,C018,P09,6,2200,1430,0.0
O00435,2024-07-05,C006,P09,2,2200,1430,0.0
O00471,2024-07-05,C035,P11,2,4500,3150,0.0
O00562,2024-07-05,C033,P04,3,1600,1040,0.0
O01367,2024-07-05,C013,P06,1,2400,1560,0.05
O02292,2024-07-05,C015,P09,5,2200,1430,0.0
O02934,2024-07-05,C039,P03,1,1200,760,0.0
O01279,2024-07-06,C030,P10,1,1800,1080,0.0
O02061,2024-07-06,C018,P01,5,500,330,0.0
O02141,2024-07-06,C007,P05,1,3500,2300,0.0
O00029,2024-07-07,C031,P01,2,500,330,0.0
O00151,2024-07-07,C013,P01,3,500,330,0.0
O00171,2024-07-07,C038,P03,3,1200,760,0.0
O00291,2024-07-07,C040,P02,1,2800,1850,0.0
O00504,2024-07-07,C019,P10,1,1800,1080,0.0
O02939,2024-07-07,C006,P05,10,3500,2300,0.0
O02942,2024-07-07,C001,P13,8,3200,2080,0.0
O02957,2024-07-07,C026,P10,8,1800,1080,0.05
O00313,2024-07-08,C010,P08,1,900,520,0.05
O00730,2024-07-08,C037,P11,1,4500,3150,0.0
O00816,2024-07-08,C023,P01,10,500,330,0.0
O01243,2024-07-08,C040,P03,1,1200,760,0.1
O02010,2024-07-08,C009,P06,3,2400,1560,0.1
O02731,2024-07-08,C024,P12,3,8000,5600,0.0
O00901,2024-07-09,C004,P04,6,1600,1040,0.0
O01401,2024-07-09,C001,P03,2,1200,760,0.0
O01455,2024-07-09,C032,P13,3,3200,2080,0.0
O01746,2024-07-09,C040,P08,1,900,520,0.05
O02398,2024-07-09,C038,P01,2,500,330,0.0
O00352,2024-07-10,C033,P01,1,500,330,0.05
O00980,2024-07-10,C033,P08,1,900,520,0.0
O01549,2024-07-10,C016,P05,1,3500,2300,0.0
O01653,2024-07-10,C027,P07,2,4200,2900,0.0
O01971,2024-07-10,C016,P03,2,1200,760,0.1
O00621,2024-07-11,C017,P09,4,2200,1430,0.0
O01205,2024-07-11,C030,P09,2,2200,1430,0.1
O01323,2024-07-11,C011,P02,1,2800,1850,0.05
O01741,2024-07-11,C010,P13,3,3200,2080,0.1
O00011,2024-07-12,C022,P02,1,2800,1850,0.0
O00678,2024-07-12,C019,P08,2,900,520,0.0
O01485,2024-07-12,C009,P02,2,2800,1850,0.0
O02091,2024-07-12,C022,P04,3,1600,1040,0.05
O02263,2024-07-12,C006,P13,1,3200,2080,0.0
O00023,2024-07-13,C007,P04,4,1600,1040,0.0
O00315,2024-07-13,C035,P05,2,3500,2300,0.0
O02815,2024-07-13,C002,P09,2,2200,1430,0.0
O01495,2024-07-14,C017,P09,2,2200,1430,0.05
O01508,2024-07-14,C004,P06,2,2400,1560,0.0
O01773,2024-07-14,C005,P08,4,900,520,0.0
O02099,2024-07-14,C026,P10,3,1800,1080,0.0
O01111,2024-07-15,C003,P08,1,900,520,0.0
O01982,2024-07-15,C010,P10,1,1800,1080,0.1
O00042,2024-07-16,C025,P02,3,2800,1850,0.05
O00766,2024-07-16,C020,P05,6,3500,2300,0.1
O01071,2024-07-16,C027,P06,2,2400,1560,0.1
O01250,2024-07-16,C005,P09,3,2200,1430,0.0
O01817,2024-07-16,C030,P03,1,1200,760,0.05
O02625,2024-07-16,C019,P08,1,900,520,0.1
O02872,2024-07-16,C031,P10,3,1800,1080,0.0
O00129,2024-07-17,C021,P02,2,2800,1850,0.05
O00775,2024-07-17,C002,P09,1,2200,1430,0.0
O00780,2024-07-17,C033,P05,5,3500,2300,0.0
O01085,2024-07-17,C031,P11,3,4500,3150,0.0
O01597,2024-07-17,C007,P06,4,2400,1560,0.0
O02628,2024-07-18,C031,P08,2,900,520,0.0
O01318,2024-07-19,C023,P01,10,500,330,0.0
O00290,2024-07-20,C037,P04,1,1600,1040,0.0
O00104,2024-07-21,C030,P08,4,900,520,0.05
O00230,2024-07-21,C037,P08,1,900,520,0.0
O00429,2024-07-21,C014,P03,1,1200,760,0.05
O00468,2024-07-21,C022,P09,1,2200,1430,0.0
O02791,2024-07-21,C019,P03,1,1200,760,0.0
O00251,2024-07-22,C025,P02,2,2800,1850,0.0
O00789,2024-07-22,C004,P09,3,2200,1430,0.0
O01026,2024-07-22,C039,P05,2,3500,2300,0.0
O01475,2024-07-22,C005,P11,2,4500,3150,0.0
O02024,2024-07-22,C012,P09,1,2200,1430,0.0
O02724,2024-07-22,C032,P09,2,2200,1430,0.05
O02808,2024-07-22,C017,P04,2,1600,1040,0.05
O02845,2024-07-22,C024,P10,3,1800,1080,0.0
O00742,2024-07-23,C034,P12,4,8000,5600,0.1
O00015,2024-07-24,C028,P08,2,900,520,0.0
O00270,2024-07-24,C025,P04,1,1600,1040,0.05
O02422,2024-07-24,C024,P06,4,2400,1560,0.0
O00638,2024-07-25,C009,P11,2,4500,3150,0.0
O01946,2024-07-25,C004,P05,3,3500,2300,0.05
O02002,2024-07-25,C037,P01,3,500,330,0.05
O00463,2024-07-26,C014,P11,2,4500,3150,0.0
O00975,2024-07-26,C009,P10,2,1800,1080,0.0
O02700,2024-07-26,C030,P06,4,2400,1560,0.0
O01881,2024-07-27,C017,P12,1,8000,5600,0.0
O01970,2024-07-27,C031,P04,3,1600,1040,0.0
O02842,2024-07-27,C020,P03,3,1200,760,0.05
O00737,2024-07-28,C040,P02,1,2800,1850,0.0
O02125,2024-07-28,C026,P04,3,1600,1040,0.0
O00274,2024-07-29,C017,P02,4,2800,1850,0.0
O00530,2024-07-29,C012,P08,2,900,520,0.05
O01467,2024-07-29,C024,P01,1,500,330,0.0
O02810,2024-07-29,C019,P01,2,500,330,0.0
O00727,2024-07-30,C036,P10,5,1800,1080,0.0
O00854,2024-07-31,C019,P06,1,2400,1560,0.0
O01661,2024-07-31,C020,P10,1,1800,1080,0.0
O02005,2024-07-31,C035,P09,3,2200,1430,0.05
O02287,2024-07-31,C001,P04,1,1600,1040,0.0
O02522,2024-07-31,C017,P08,2,900,520,0.0
O00243,2024-08-01,C001,P03,5,1200,760,0.05
O00322,2024-08-01,C018,P06,2,2400,1560,0.0
